canonical_CompanyID,companyenrich_id,source_row_numbers,merge_basis,company_name,legal_name,website_url,domain,linkedin_company_url,linkedin_slug,linkedin_page_type,headquarters_city,headquarters_region,headquarters_country,headquarters_country_code,headquarters_display,locations_json,industry,industries_json,categories_json,company_type,employee_count,employee_count_range,employee_count_source,linkedin_follower_count,founded_year,revenue_range,description,seo_description,keywords_json,technologies_json,subsidiaries_json,naics_codes_json,financial_json,socials_json,logo_url,logo_source,page_rank,record_sources,linkedin_page_valid,enrichment_status,last_enriched_at
//,,,,Tyson Foods,,,,https://www.linkedin.com/company/tyson-foods,tyson-foods,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D560BAQGzqQsJJA02DQ/company-logo_100_100/B56ZVtjiZmHoAQ-/0/1741299787708/tyson_foods_logo?e=2147483647&v=beta&t=gR42eMzmxcb9MnobY4hkBvWd-BXVn-RpX7XRQNKJE9w,LinkedIn,,,,,
//,,,,U.P.PRO,,,,https://www.linkedin.com/company/u.p.pro-ltd,u.p.pro-ltd,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQEFEhbp6ZnQzg/company-logo_100_100/company-logo_100_100/0/1719727709364/uppro_ltd_logo?e=2147483647&v=beta&t=ddw1tFLGb232h6BxvNoo9VdnrRKxPNiT6Zyxm9Tq-XM,LinkedIn,,,,,
canonical-317e069369cf635e,,[7310],unique,ucf career services,,,,https://www.linkedin.com/company/ucf-career-services,ucf-career-services,company,,,,,,,higher education,"[""higher education""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,U.S. Air Forces in Europe and Air Forces Africa,,,,https://www.linkedin.com/company/u-s-air-forces-in-europe-and-air-forces-africa,u-s-air-forces-in-europe-and-air-forces-africa,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQE5B75xfm1X9g/company-logo_100_100/company-logo_100_100/0/1630554640302?e=2147483647&v=beta&t=Gf2r6cWw7dp5JSLsS8uUkAirW8mxfE-v6YM7EtSbRY4,LinkedIn,,,,,
canonical-c3ed6af74684df22,,[5752],unique,ufh bundesverband,,,,https://www.linkedin.com/company/bundesverband-der-unternehmerfrauen-im-handwerk-e-v,bundesverband-der-unternehmerfrauen-im-handwerk-e-v,company,,,,,,,political organization,"[""political organization""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,U.S. Army Installation Management Command,,,,https://www.linkedin.com/company/us-army-installation-management-command,us-army-installation-management-command,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C560BAQHJCq8aEpcX-A/company-logo_100_100/company-logo_100_100/0/1679926834285/us_army_installation_management_command_logo?e=2147483647&v=beta&t=pvtpT7HfUZusi0cc8y9bMXOxDPJ4Zr-gO5Wz1z0AfkE,LinkedIn,,,,,
//,,,,U.S. Army MWR,,,,https://www.linkedin.com/company/armymwr,armymwr,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D560BAQFg6OOZ3pjPaw/company-logo_100_100/company-logo_100_100/0/1699391637925/armymwr_logo?e=2147483647&v=beta&t=ryjJIEElgstJ3jnyOkN6fi1F4hBysi6uBtyTgQQgLFs,LinkedIn,,,,,
canonical-8eee55c1ee14d535,,[4485],unique,ukm im,,,,https://www.linkedin.com/company/ukm-im,ukm-im,company,,,,,,,real estate,"[""real estate""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,UAI SOLUTIONS,,,,https://www.linkedin.com/company/uai-solutions,uai-solutions,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQFdMwsiwdLQnA/company-logo_100_100/B4DZb8ZnUEIEAQ-/0/1747991295606/ungarische_autobahn_inkasso_gmbh_logo?e=2147483647&v=beta&t=YOOW8eFA5eD_yGKilzeQvvmtuVTtPq8dLTVN1RbxEo0,LinkedIn,,,,,
canonical-9b54e3f376bf7f5a,01924da9-bd97-7bee-911e-14d396898467,[3821],unique,UAV DACH,,https://uavdach.org,uavdach.org,https://www.linkedin.com/company/uavdach,uavdach,company,braunschweig,Berlin,Germany,DE,"Fischerinsel 16, 10179 Berlin, Deutschland","[{""address"":""Fischerinsel 16, 10179 Berlin, Deutschland"",""city"":{""id"":37140,""latitude"":52.52437,""longitude"":13.41053,""name"":""Berlin""},""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""+49 30 220 116 32-0"",""postal_code"":""10179"",""state"":{""code"":""BE"",""id"":1378,""latitude"":52.520008,""longitude"":13.404954,""name"":""Berlin""}}]",organizations,"[""airlines/aviation"",""Organizations"",""Organizations/Membership Organizations"",""Organizations/Non-Profit & Charitable Organizations"",""Organizations/Religious Organizations"",""Business Services/Advertising & Marketing""]","[""b2b"",""media""]",nonprofit,,10-Jan,companyenrich,,2000,,"UAV DACH is a European association that serves as the strong voice for unmanned aviation in Europe, working to shape favorable conditions for the drone economy. The organization focuses on informing, networking, and shaping policies to support UAS-based business models and a robust ecosystem across Europe. It highlights a member network spanning the European drone industry and hosts events and information resources to advance industry collaboration and regulation. Based in Europe, the association emphasizes “Made in Europe” for unmanned aviation and collaborates with stakeholders across the drone economy.","UAV DACH, the Association for Unmanned Aviation, is a leading professional organization in Europe that supports the unmanned aviation industry. Established in 2000, it represents over 175 corporate members, including research institutions, manufacturers, and application providers. The association is dedicated to fostering a thriving drone economy by promoting safety, reliability, and quality in unmanned aviation.UAV DACH offers valuable services such as training and advice on safe unmanned aviation practices, networking opportunities for stakeholders, and strategic planning through its Competence & Application Groups. These initiatives help ensure that members are well-informed and connected, contributing to the sustainable development of Unmanned Aircraft Systems (UAS) operations. The association actively participates in industry events, showcasing its role and connecting with other stakeholders in the unmanned aviation sector.","[""drone economy"",""unmanned aviation"",""european drone industry"",""industry association drones"",""drone regulation europe"",""uav industry network europe"",""drone safety standards europe"",""competence groups drones"",""drone events europe"",""drone training europe"",""drone technology policy"",""drone industry map"",""drones"",""unmanned aerial systems"",""aviation"",""sustainability"",""networking"",""association""]","[""Apache"",""Discord"",""Mobile Friendly"",""Outlook"",""Remote"",""WordPress.org"",""Google Font API"",""Nginx"",""Microsot-365"",""Mysql"",""Php"",""Wordpress"",""Yoast-Seo""]",,"[""813930"",""519130""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":""https://facebook.com/uavdachev"",""g2_url"":null,""github_url"":null,""instagram_url"":null,""linkedin_id"":""11423916"",""linkedin_url"":""https://www.linkedin.com/company/uavdach"",""twitter_url"":""https://twitter.com/UAVDACH"",""youtube_url"":null}]",https://api.companyenrich.com/companies/logo/01924da9-bd97-7bee-911e-14d396898467,companyenrich_autocomplete,2.90824,"[""Gigasheet""]",,succeeded,2026-08-16T22:38:56Z
//,,,,ubiMaster,,,,https://www.linkedin.com/company/ubimaster,ubimaster,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQHvUUP7IpqObg/company-logo_100_100/B4EZl6S0n0IwAQ-/0/1758693378936/ubimaster_logo?e=2147483647&v=beta&t=OjKuxEO4784DHxMnKzchJ2vArBKEmai-oQOqggmxQzY,LinkedIn,,,,,
//,,,,Ubique Systems,,,,https://www.linkedin.com/company/ubique-systems,ubique-systems,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQEd_bFQczBzXQ/company-logo_100_100/company-logo_100_100/0/1666702484646/ubique_systems_logo?e=2147483647&v=beta&t=5I5olOGQ78bFOWfKsoHJZNFhCs-IBcP8XQPj6I1A9Mk,LinkedIn,,,,,
//,,,,Ubiquiti Inc.,,,,https://www.linkedin.com/company/ubiquiti-,ubiquiti-,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C560BAQEY82Lg2g7ebQ/company-logo_100_100/company-logo_100_100/0/1672723177404/ubiquiti__logo?e=2147483647&v=beta&t=vXDhOCoZMF1OaQWASeHIQbzNkQi_VKgBDDxAfW0TeSA,LinkedIn,,,,,
//,,,,UBIQUITY SERVICE,,,,https://www.linkedin.com/company/ubiquity-service-sp%C3%B3%C5%82ka-z-ograniczon%C4%85-odpowiedzialno%C5%9Bci%C4%85,ubiquity-service-spółka-z-ograniczoną-odpowiedzialnością,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQF77n8Dj-wcHg/company-logo_100_100/company-logo_100_100/0/1719255670140/ubiquity_service_spka_z_ograniczon_odpowiedzialnoci_logo?e=2147483647&v=beta&t=nKjuj0lI2ec6HObiBZ3NZkamkYUcP092ES5MV1EAHvE,LinkedIn,,,,,
//,,,,Ubisense,,,,https://www.linkedin.com/company/ubisense,ubisense,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQGb4yx4M2d8SQ/img-crop_100/B4EZT0jj25HgAM-/0/1739269751051?e=2147483647&v=beta&t=exkQAGHY2cbllZQt-7VFb7tFkuo9SYmLynVexIKK9dM,LinkedIn,,,,,
//,,,,UBS,,,,https://www.linkedin.com/company/ubs,ubs,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C560BAQEshkSDzwMJ4g/company-logo_100_100/company-logo_100_100/0/1630584313976/ubs_logo?e=2147483647&v=beta&t=SZvIblKcvXSWhllPIuz-m1f4hUwFscfZ-QKdShtwMFI,LinkedIn,,,,,
//,,,,UBT,,,,https://www.linkedin.com/company/ubt-global,ubt-global,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C560BAQHcfqIRuz3dIA/company-logo_100_100-alternative/company-logo_100_100-alternative/0/1630661845774/ubt_global_logo?e=2147483647&v=beta&t=Heo-LL_Wk28aod-I8Cw0_yxpcwQazh6JlxfogiXshdY,LinkedIn,,,,,
//,,,,UBT Future Energy Lab Wunsiedel GmbH,,,,https://www.linkedin.com/company/ubt-future-energy-lab-wunsiedel-gmbh,ubt-future-energy-lab-wunsiedel-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQFgbdbZo7Pcpw/company-logo_100_100/company-logo_100_100/0/1734942157368?e=2147483647&v=beta&t=uSFKIXuOjehUQHoaTwecCJqX3QXxmAI0vGGyVeKaYW0,LinkedIn,,,,,
canonical-6c1d568b92f2b5c0,0198abd0-75a0-70fb-99e0-361fde3d4fb9,[2290],unique,UCB,,https://www.ucb.de,ucb.de,https://www.linkedin.com/company/ucb-pharma,ucb-pharma,company,Monheim,North Rhine-Westphalia,Germany,DE,"Rolf-Schwarz-Schütte-Platz 1, 40789 Monheim am Rhein, Deutschland","[{""address"":""Rolf-Schwarz-Schütte-Platz 1, 40789 Monheim am Rhein, Deutschland"",""city"":{""id"":39094,""latitude"":51.09162,""longitude"":6.89217,""name"":""Monheim am Rhein""},""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""+49 (0) 2173 48 4848"",""postal_code"":null,""state"":{""code"":""NW"",""id"":1385,""latitude"":51.433235,""longitude"":7.661594,""name"":""North Rhine-Westphalia""}}]",business services,"[""Chemicals"",""Petroleum"",""Rubber & Plastic"",""Business Services"",""Manufacturing/Pharmaceuticals"",""Business Services/Management Consulting"",""Business Services/Research & Development""]","[""b2b"",""e-commerce"",""service-provider"",""mobile"",""saas"",""media""]",public,,Nov-50,companyenrich,,1928,,"UCB is a global biopharmaceutical company focused on innovative therapies for people living with serious diseases, with a emphasis on neurology, immunology and rare diseases. The company conducts research and development to improve quality of life for patients and engages in partnerships with biotech firms and universities. Its German subsidiary, UCB Pharma GmbH, is based in Monheim am Rhein, Germany, and operates within the European biopharma landscape while maintaining a global footprint.","UCB Deutschland is likely a subsidiary of UCB, a multinational biopharmaceutical company based in Brussels, Belgium. Founded in 1928, UCB focuses on developing treatments for neurological and autoimmune diseases. The company reported a revenue of €5.777 billion in 2021 and employs approximately 7,600 people.UCB's product lineup includes treatments such as Cimzia for various forms of arthritis and Crohn's disease, Neupro for Parkinson's disease and restless legs syndrome, Evenity for osteoporosis, and several medications for epilepsy, including Vimpat, Keppra, and Briviact. The company emphasizes research and development in severe diseases, particularly those affecting the central nervous system and inflammatory disorders.","[""biopharmaceuticals"",""neurodegenerative disease therapies"",""immunology treatments"",""rare diseases"",""clinical research"",""drug development"",""patent protection"",""patient engagement"",""biotech partnerships"",""life sciences europe"",""worldwide headquarters"",""monheim am rhein"",""german subsidiaries"",""pharmaceutical research"",""bioscience innovation"",""regulatory affairs"",""medical affairs"",""therapeutic areas"",""life sciences industry"",""biopharmaceutical"",""immunology"",""neurology"",""innovative medicines"",""research"",""sustainability""]","[""Microsoft Azure Hosting"",""Outlook"",""Microsoft Office 365"",""VueJS"",""OneTrust"",""React Redux""]",,"[""325411"",""325412"",""541714""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":""https://www.facebook.com/ucbglobal"",""g2_url"":null,""github_url"":null,""instagram_url"":""https://www.instagram.com/ucb_deutschland/#"",""linkedin_id"":""80045888"",""linkedin_url"":""https://www.linkedin.com/company/ucb-deutschland"",""twitter_url"":""https://www.twitter.com/ucb_news"",""youtube_url"":""https://www.youtube.com/channel/UCW7AYVKRzfDP5gQHWT8wlIQ""}]",https://api.companyenrich.com/companies/logo/0198abd0-75a0-70fb-99e0-361fde3d4fb9,companyenrich_autocomplete,2.28425,"[""BissCareers""]",,succeeded,2026-08-16T22:38:56Z
canonical-e3a38970e643706a,,[8339],unique,ulla popken gmbh,,,,https://www.linkedin.com/company/ulla-popken-gmbh,ulla-popken-gmbh,company,,,,,,,apparel & fashion,"[""apparel & fashion""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,UConn Human Rights Symposium,,,,https://www.linkedin.com/company/human-rights-symposium-organizing-committee,human-rights-symposium-organizing-committee,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQHangSwztmeAA/company-logo_100_100/company-logo_100_100/0/1630578532225/human_rights_symposium_organizing_committee_logo?e=2147483647&v=beta&t=rJpFE7z86vWI6STJqiBSPUvJC91803HJlBpl8agH1wA,LinkedIn,,,,,
//,,,,Uddeholm,,,,https://www.linkedin.com/company/uddeholm,uddeholm,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQELlXieA_EZHw/company-logo_100_100/B4DZp4DjeuHsAU-/0/1762950789515/uddeholm_logo?e=2147483647&v=beta&t=n4i9ruSN-d8hruwfKmj9Jmle3eMFvd8ttHsNwFRzWtk,LinkedIn,,,,,
//,,,,UDP,,,,https://www.linkedin.com/company/utilities-design-&-planning-limited,utilities-design-&-planning-limited,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQEgUvS2GrtUeg/company-logo_100_100/company-logo_100_100/0/1663660445825/utilities_design__planning_limited_logo?e=2147483647&v=beta&t=pC_CywFb2D0c39Rpg7Zbr-_i3LoCuCUIn5JgW3vU2Ww,LinkedIn,,,,,
//,,,,UFA AG,,,,https://www.linkedin.com/company/ufa-ag,ufa-ag,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQFuTFP6KBN6HQ/company-logo_100_100/company-logo_100_100/0/1636471771435/ufa_ag_logo?e=2147483647&v=beta&t=75AUc2eiPPyteoxV1B3MJybjR0ttgUzBSnegEBFlBew,LinkedIn,,,,,
//,,,,UFA-Samen PROFI GRÃœN,,,,https://www.linkedin.com/company/ufa-samen,ufa-samen,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQGNGtQCPS7wVA/img-crop_100/img-crop_100/0/1718251052187?e=2147483647&v=beta&t=DzfLTcjVCxMUnDzudyzPiJWkI02Ujq_zR5hryQev5-U,LinkedIn,,,,,
//,,,,UFC GYM Germany,,,,https://www.linkedin.com/company/ufc-gym-germany,ufc-gym-germany,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQEc5e-uSIwP-g/company-logo_100_100/company-logo_100_100/0/1630486305122/ufc_gym_germany_logo?e=2147483647&v=beta&t=1QALit3_f1UfhkQ6GYwgRIpqqWV_umaDUWCv31shk6M,LinkedIn,,,,,
canonical-69a579e5c8d58fa0,,[4761],unique,ulla popken usa / popken fashion group,,,,https://www.linkedin.com/company/ulla-popken-usa,ulla-popken-usa,company,,,,,,,apparel & fashion,"[""apparel & fashion""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,UGL - Unternehmensgruppe,,,,https://www.linkedin.com/company/ugl-unternehmensgruppe,ugl-unternehmensgruppe,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQE7OYYW50vRkQ/company-logo_100_100/company-logo_100_100/0/1679559788438?e=2147483647&v=beta&t=PBKdc7Ru0LAwygmgmrKWOHLqmJvmZh1PkJQT-DCRa_4,LinkedIn,,,,,
//,,,,UGT GmbH,,,,https://www.linkedin.com/company/ugt-gmbh,ugt-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQE9Y9H6vjQ7pw/company-logo_100_100/company-logo_100_100/0/1657352731375?e=2147483647&v=beta&t=x1CqR6xk8CHMFQdwfk-KCyspBo-mYT90ylINqoqxD0g,LinkedIn,,,,,
//,,,,UGW AG,,,,https://www.linkedin.com/company/ugw-ag,ugw-ag,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQEgv8Xqhp2pvg/company-logo_100_100/B4EZXSKkbQHgAQ-/0/1742987741293/ugw_ag_logo?e=2147483647&v=beta&t=Kzbv_xFzZf818P1r6f08V8sB__S7FfiCLM_AF5xl_DU,LinkedIn,,,,,
//,,,,U-Haul,,,,https://www.linkedin.com/company/u-haul-international-inc-,u-haul-international-inc-,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQEl-_y8ENNk2Q/company-logo_100_100/company-logo_100_100/0/1731513345823/u_haul_international_inc__logo?e=2147483647&v=beta&t=SEJqXw8zx9IoDVauKaxKJHcK_wNGwu3mnGwm71bbcJE,LinkedIn,,,,,
//,,,,UHH â€“ Umschlags- und Handelsgesellschaft Haldensleben mbH,,,,https://www.linkedin.com/company/uhh-haldensleben,uhh-haldensleben,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQHYoQISnMHJXw/company-logo_100_100/company-logo_100_100/0/1670490910748?e=2147483647&v=beta&t=uX7uzTGi42BLRaj66BAAXjvc3lNezHRWyAepO_OOgQM,LinkedIn,,,,,
canonical-d3396da5df6d24e0,019254a4-f8d5-77ea-8d5d-291146fe94af,"[2292,2985,4367]",linkedin_url|companyenrich_id|domain,Uhlmann Pac-Systeme,,https://www.uhlmann.de,uhlmann.de,https://www.linkedin.com/company/uhlmann-pac-systeme,uhlmann-pac-systeme,company,Laupheim,Baden-Württemberg,Germany,DE,"Uhlmannstraße 14 - 18, 88471 Laupheim, Germany","[{""address"":""Uhlmannstraße 14 - 18, 88471 Laupheim, Germany"",""city"":{""id"":34913,""latitude"":48.22786,""longitude"":9.87874,""name"":""Laupheim""},""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""+49 (0) 7392 7 02 - 0"",""postal_code"":""88471"",""state"":{""code"":""BW"",""id"":1376,""latitude"":48.661602,""longitude"":9.350134,""name"":""Baden-Württemberg""}}]",manufacturing,"[""Business Services"",""Manufacturing"",""Manufacturing/Industrial Machinery & Equipment"",""mechanical or industrial engineering""]","[""b2b""]",private,,201-500,companyenrich,,1948,200m-1b,"Uhlmann Pac-Systeme is a global provider of integrated packaging solutions for the pharmaceutical industry, specializing in primary and secondary packaging for blisters, trays, bottles, and cartons. The company develops end-to-end packaging lines, expansions, and digital solutions, including track-and-trace, OEE monitoring, and supervisory control, to optimize production lines. Headquartered in Laupheim, Germany, Uhlmann serves international pharmaceutical companies, generics manufacturers, and contract packagers with a focus on GMP-compliant, sustainable packaging and comprehensive consulting, development, and after-sales services.","Uhlmann Pac-Systeme GmbH & Co. KG is a prominent global supplier specializing in the packaging of pharmaceutical products, including blisters, bottles, and cartons. Founded in 1948 in Laupheim, Germany, the company has grown from a regional machine manufacturer to a comprehensive provider of digital pharmaceutical packaging solutions. Uhlmann Pac-Systeme is part of the Uhlmann Group, which is managed by the founding family in its third generation.The company operates from its headquarters in Laupheim and has expanded its global footprint with subsidiaries in various countries, including the USA, Brazil, and China, supported by over 40 agencies worldwide. Uhlmann Pac-Systeme employs more than 1,650 people and reported sales of EUR 462 million for the business year 2023/24. Their offerings include a range of services and products, such as packaging machines, digital solutions, and a holistic approach to pharmaceutical packaging through their 360° PHARMA PACKAGING service.","[""pharmaceutical packaging"",""blister packaging lines"",""solids packaging lines"",""parenteral packaging"",""bottles packaging lines"",""cartoners"",""end-of-line packaging"",""serialization units"",""track and trace"",""oee monitoring"",""supervisory control"",""packaging competence center"",""quality compliance"",""gmp"",""packaging lines"",""digital solutions"",""packaging design"",""service and maintenance"",""packaging development"",""blister machines"",""bottle lines"",""cartoning"",""supply chain solutions"",""project management"",""packaging""]","[""Cloudflare DNS"",""CloudFlare Hosting"",""Microsoft Office 365"",""Outlook"",""Pardot"",""Salesforce"",""SuccessFactors (SAP)"",""Apple-Business-Manager"",""Cloudflare-Cdn"",""Google-Analytics"",""Google-Tag-Manager"",""Php"",""Typo3-Cms"",""Unbounce""]",,"[""333993"",""333298""]","{""funding"":[{""amount"":null,""date"":""2020-06-01T00:00:00Z"",""from"":null,""type"":""other"",""url"":null}],""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":""https://www.facebook.com/UhlmannPacSysteme/"",""g2_url"":null,""github_url"":null,""instagram_url"":null,""linkedin_id"":""15155429"",""linkedin_url"":""https://www.linkedin.com/company/uhlmann-pac-systeme"",""twitter_url"":""https://twitter.com/Gedankenfolger"",""youtube_url"":""https://www.youtube.com/user/uhlmannpacsysteme""}]",https://api.companyenrich.com/companies/logo/019254a4-f8d5-77ea-8d5d-291146fe94af,companyenrich_autocomplete,1.9053987,"[""BissCareers"",""Gigasheet"",""FreeCompany""]",,succeeded,2026-08-16T22:38:56Z
